"BIOAC";"HT";"HF";"H";"ACI";"NDSI";"ADI";"NP";"FILE";"START";"SM"
19,989572027646;0,979367553161658;0,945374514532665;0,925869125119246;4452,01712320843;-0,710372049637564;1,128513;3;"SMA11480_20250820_120000.wav";2025-08-20 12:00:00;"SMA11480"
16,4566877537372;0,980849052837295;0,974594258067165;0,955929854925845;4761,14083827063;-0,00892367960031438;2,007158;4;"SMA11480_20250820_130000.wav";2025-08-20 13:00:00;"SMA11480"
15,4380444560594;0,970457489421005;0,959693961846743;0,931342192826288;4970,6491625192;0,304087834836074;1,70579;11;"SMA11480_20250820_140000.wav";2025-08-20 14:00:00;"SMA11480"
25,0990804490082;0,980253275780734;0,975590258215063;0,956325546435088;4965,45218045405;0,0998949982292344;2,168415;3;"SMA11480_20250820_150000.wav";2025-08-20 15:00:00;"SMA11480"
20,2807421306252;0,981562349549695;0,932108192710088;0,914922307671034;4477,01522076058;-0,458577540361029;2,081032;4;"SMA11480_20250820_160000.wav";2025-08-20 16:00:00;"SMA11480"
23,6855586907213;0,977350284123412;0,949092085745824;0,927595419662963;4678,22261501355;-0,126517488748298;1,672388;7;"SMA11480_20250820_170000.wav";2025-08-20 17:00:00;"SMA11480"
22,5233885736296;0,980701970554127;0,965341049507872;0,94671186950916;4904,6301480857;0,167126910162296;2,329322;4;"SMA11480_20250820_180000.wav";2025-08-20 18:00:00;"SMA11480"
22,6161649472347;0,975577653195462;0,951936169164818;0,928687653905691;4716,00160393642;-0,375361045850239;1,537057;9;"SMA11480_20250820_190000.wav";2025-08-20 19:00:00;"SMA11480"
20,4948361352375;0,973514315661763;0,946259991608173;0,921197648168536;4467,54057904204;-0,616069086981857;1,171852;11;"SMA11480_20250820_200000.wav";2025-08-20 20:00:00;"SMA11480"
16,1323348097391;0,975254772642751;0,920479658846676;0,897702180410792;4392,3389117372;-0,520399787917936;1,500102;5;"SMA11480_20250820_210000.wav";2025-08-20 21:00:00;"SMA11480"
13,6137969743325;0,97805649699533;0,915277625333736;0,895193228012118;4403,42749698075;-0,772328872373468;2,287638;2;"SMA11480_20250820_220000.wav";2025-08-20 22:00:00;"SMA11480"
16,8546049503869;0,976874101601366;0,909619408266648;0,888583642249647;4374,79544673002;-0,613297326956932;1,831895;2;"SMA11480_20250820_230000.wav";2025-08-20 23:00:00;"SMA11480"
12,4206447091569;0,977787613031015;0,912769545654721;0,892494755293134;4374,10155887038;-0,823937393407027;1,915218;3;"SMA11480_20250821_000000.wav";2025-08-21;"SMA11480"
7,62664653280664;0,984885608760402;0,961186252388297;0,946658507315577;4386,84571998772;0,500788772541835;2,477664;3;"SMA11480_20250821_010000.wav";2025-08-21 01:00:00;"SMA11480"
12,1455840736539;0,974352345006855;0,942976944282048;0,918791796948612;4592,70406619136;-0,494365506572231;2,13395;6;"SMA11480_20250821_020000.wav";2025-08-21 02:00:00;"SMA11480"
11,6793721549643;0,979460586139224;0,944533101019773;0,925132944752726;4521,21620681035;0,303587862221834;1,919788;15;"SMA11480_20250821_030000.wav";2025-08-21 03:00:00;"SMA11480"
13,4188122056795;0,979051320376765;0,953380632536413;0,93340856710641;4740,11224914032;-0,104839965317373;2,459181;13;"SMA11480_20250821_040000.wav";2025-08-21 04:00:00;"SMA11480"
14,2868487343848;0,969716052002067;0,938489891586758;0,910068712513359;4673,1702718244;-0,519168885335675;1,960407;3;"SMA11480_20250821_050000.wav";2025-08-21 05:00:00;"SMA11480"
15,4284176421508;0,97345703963601;0,929995421955013;0,905310590331369;4583,54287853046;-0,562686821520861;1,75701;8;"SMA11480_20250821_060000.wav";2025-08-21 06:00:00;"SMA11480"
17,540589026648;0,977355058035697;0,922225090677103;0,901341357020696;4563,85928126604;-0,631492345328276;1,822174;6;"SMA11480_20250821_070000.wav";2025-08-21 07:00:00;"SMA11480"
20,1318638740084;0,979585979316899;0,930548454565173;0,911552219167052;4481,01404860652;-0,376203729098316;1,769658;7;"SMA11480_20250821_080000.wav";2025-08-21 08:00:00;"SMA11480"
17,0575277408007;0,980215006899591;0,91948960661662;0,901297511093812;4368,87089026555;-0,577757120357195;1,536574;5;"SMA11480_20250821_090000.wav";2025-08-21 09:00:00;"SMA11480"
22,0317346408136;0,978156802736849;0,937017056570212;0,916549608164612;4516,31536172183;-0,345632155407844;1,791515;6;"SMA11480_20250821_100000.wav";2025-08-21 10:00:00;"SMA11480"
24,2663720743639;0,978820418183383;0,938424890927155;0,918549444171014;4471,4208923039;-0,245292239047001;1,748686;4;"SMA11480_20250821_110000.wav";2025-08-21 11:00:00;"SMA11480"
22,8108352772718;0,971544513768748;0,958141300828151;0,930876924234842;4600,66483005963;-0,37861488848023;1,401239;6;"SMA11480_20250821_120000.wav";2025-08-21 12:00:00;"SMA11480"
18,2344989357901;0,979463735445386;0,941578156836616;0,922241658708973;4472,73240319793;-0,493596861425162;1,327343;10;"SMA11480_20250821_130000.wav";2025-08-21 13:00:00;"SMA11480"
11,5182403630846;0,930934306635391;0,938664788662392;0,87383525419648;4800,27707445142;-0,334049076885619;1,510587;10;"SMA11480_20250821_140000.wav";2025-08-21 14:00:00;"SMA11480"
21,3593834920909;0,968973625678227;0,961486010441035;0,931654585575944;4667,46483410262;-0,541145534778711;1,061734;6;"SMA11480_20250821_150000.wav";2025-08-21 15:00:00;"SMA11480"
19,1933085475997;0,966103860526962;0,97318899587841;0,940201645940489;4604,73621673337;-0,402467116128964;1,804674;3;"SMA11480_20250821_160000.wav";2025-08-21 16:00:00;"SMA11480"
23,8835040112519;0,978806539109759;0,962995649717154;0,942586439077401;4736,33737474276;-0,494242105156766;1,403602;1;"SMA11480_20250821_170000.wav";2025-08-21 17:00:00;"SMA11480"
18,4051429944322;0,981617352804598;0,943985668740742;0,926632713234765;4522,29927914568;-0,803808008537714;1,845098;5;"SMA11480_20250821_180000.wav";2025-08-21 18:00:00;"SMA11480"
22,0830091586163;0,975457423453755;0,948523068046843;0,925243868043424;4574,72247904837;0,179058691906128;1,138305;4;"SMA11480_20250821_190000.wav";2025-08-21 19:00:00;"SMA11480"
18,3113854660783;0,970825577301598;0,975144883093342;0,946695594081793;4656,85991144864;-0,127389635437299;1,829292;3;"SMA11480_20250821_200000.wav";2025-08-21 20:00:00;"SMA11480"
14,3303966544841;0,980084290314694;0,930509145888047;0,911977395879018;4426,22312120632;-0,552777586155823;1,692953;6;"SMA11480_20250821_210000.wav";2025-08-21 21:00:00;"SMA11480"
14,8019207511963;0,975972262745164;0,948818777308093;0,926020809024479;4444,71187447155;-0,574427660604846;1,835364;10;"SMA11480_20250821_220000.wav";2025-08-21 22:00:00;"SMA11480"
16,9003558720417;0,961518537269949;0,963132256857674;0,926069518811296;4511,22820894407;-0,386026548651869;0,742651;9;"SMA11480_20250821_230000.wav";2025-08-21 23:00:00;"SMA11480"
13,6959817481643;0,968832206460777;0,938471089088315;0,909221015941081;4425,80850891915;-0,71490291118408;0,965365;3;"SMA11480_20250822_000000.wav";2025-08-22;"SMA11480"
9,51397874849062;0,972802634098562;0,955495495678874;0,92950853506572;4405,48404888709;-0,17962973374968;1,027381;3;"SMA11480_20250822_010000.wav";2025-08-22 01:00:00;"SMA11480"
12,2854298050757;0,973143903529801;0,948661188182729;0,92318385179536;4409,53432621826;-0,523758093455336;1,124881;1;"SMA11480_20250822_020000.wav";2025-08-22 02:00:00;"SMA11480"
17,5805970527078;0,961622011685162;0,968678653175554;0,93150271514315;4532,75395578145;-0,447950100994055;0,786619;3;"SMA11480_20250822_030000.wav";2025-08-22 03:00:00;"SMA11480"
12,4025248766908;0,972793204792983;0,935227849442564;0,909783296870881;4413,31071805471;-0,729823733483809;1,085209;3;"SMA11480_20250822_040000.wav";2025-08-22 04:00:00;"SMA11480"
11,5287750885034;0,94850239270825;0,899650601920932;0,853320748523421;4167,37804507635;-0,0334152978327176;0,723206;4;"SMA11480_20250822_050000.wav";2025-08-22 05:00:00;"SMA11480"
14,7299043213259;0,978881812559733;0,932020220868555;0,912337643146134;4399,92369846854;-0,714944791222456;1,535742;5;"SMA11480_20250822_060000.wav";2025-08-22 06:00:00;"SMA11480"
19,9583891530632;0,964847109330615;0,958284063907541;0,924597608978785;4554,60333653506;-0,524463403383046;1,014996;12;"SMA11480_20250822_070000.wav";2025-08-22 07:00:00;"SMA11480"
20,1820470608325;0,973511313242513;0,960500275459799;0,935057884532664;4570,0428147086;-0,659849999089586;0,794157;10;"SMA11480_20250822_080000.wav";2025-08-22 08:00:00;"SMA11480"
19,7064435994628;0,980071603529225;0,951716905216964;0,932750713401862;4513,19474765443;-0,659095747386377;1,267958;8;"SMA11480_20250822_090000.wav";2025-08-22 09:00:00;"SMA11480"
23,8517020405044;0,976659347218991;0,963590817137729;0,941099978451948;4651,19617791265;-0,51395021214643;1,641399;5;"SMA11480_20250822_100000.wav";2025-08-22 10:00:00;"SMA11480"
20,1535909306683;0,976051201175332;0,971615474829237;0,948346451287617;4703,6971840265;-0,309486611941383;2,032349;3;"SMA11480_20250822_110000.wav";2025-08-22 11:00:00;"SMA11480"
15,9377913969414;0,943441229343549;0,967408446087667;0,912693013654281;4634,77977384882;-0,291200012365033;1,207961;6;"SMA11480_20250822_120000.wav";2025-08-22 12:00:00;"SMA11480"
13,5241295925183;0,963008900839266;0,956196642016464;0,920825877214473;4589,39701112099;-0,226396187899049;1,176791;7;"SMA11480_20250822_130000.wav";2025-08-22 13:00:00;"SMA11480"
17,8081570349477;0,971187276433964;0,973213305633069;0,945172379687075;4585,14578080266;-0,25459476233897;1,743863;4;"SMA11480_20250822_140000.wav";2025-08-22 14:00:00;"SMA11480"
12,9069973771336;0,956875786101823;0,963982973389333;0,922411965450691;4731,54566227986;-0,380287723576644;0,782402;13;"SMA11480_20250822_150000.wav";2025-08-22 15:00:00;"SMA11480"
20,6826768453706;0,956859477205065;0,967069403044256;0,925349523417941;4563,28970707939;-0,40574656332576;0,92147;4;"SMA11480_20250822_160000.wav";2025-08-22 16:00:00;"SMA11480"
10,3258458577902;0,944581936870137;0,944521956552272;0,892178379136517;4759,43974625385;-0,419881971518743;1,349935;4;"SMA11480_20250822_170000.wav";2025-08-22 17:00:00;"SMA11480"
9,51668048196691;0,96351290292748;0,942438588118816;0,908051739869235;5306,86928095311;-0,305013571094205;1,737078;3;"SMA11480_20250822_180000.wav";2025-08-22 18:00:00;"SMA11480"
10,2833788960924;0,971866016532945;0,948083672231122;0,921410301871187;5842,65574790901;-0,314983442853715;1,918173;3;"SMA11480_20250822_190000.wav";2025-08-22 19:00:00;"SMA11480"
17,631295235689;0,973242294151915;0,956027802593759;0,930446691869364;4481,72177279306;-0,768201167751689;0,790137;1;"SMA11480_20250822_200000.wav";2025-08-22 20:00:00;"SMA11480"
12,954761619577;0,979897972972006;0,956283503358689;0,937060266527748;4624,38262197335;-0,182474639312261;2,230485;12;"SMA11480_20250822_210000.wav";2025-08-22 21:00:00;"SMA11480"
13,3128117982838;0,97959667368889;0,92645182639185;0,907549127466453;4508,00271832337;-0,551767136002955;2,270779;10;"SMA11480_20250822_220000.wav";2025-08-22 22:00:00;"SMA11480"
11,5957022980216;0,980452558511041;0,91849281346505;0,900538628935812;4393,93026093613;-0,83671185456326;2,251489;1;"SMA11480_20250822_230000.wav";2025-08-22 23:00:00;"SMA11480"
11,2864391028211;0,975691823246572;0,916942643614869;0,894653439761123;4378,4400234327;-0,847365180693337;1,442615;2;"SMA11480_20250823_000000.wav";2025-08-23;"SMA11480"
11,8104015005491;0,979039559377109;0,944191341954709;0,92440067539502;4461,36233244865;-0,717269623331287;2,434123;1;"SMA11480_20250823_010000.wav";2025-08-23 01:00:00;"SMA11480"
9,72114844792591;0,978992419298353;0,931202401360566;0,911640091764416;4387,25659131122;-0,671241296387254;2,408325;1;"SMA11480_20250823_020000.wav";2025-08-23 02:00:00;"SMA11480"
10,471425146869;0,976911624001699;0,920469334118233;0,899217192037205;4357,67836353161;-0,797593490594687;1,408811;1;"SMA11480_20250823_030000.wav";2025-08-23 03:00:00;"SMA11480"
9,16093585689324;0,97721804470909;0,934182942600496;0,912900428568641;4365,7311741636;-0,623860762165914;2,423786;1;"SMA11480_20250823_040000.wav";2025-08-23 04:00:00;"SMA11480"
11,1389987082786;0,965217970066637;0,94304567769923;0,910244634708966;4383,62450897578;-0,815156835873446;1,275419;1;"SMA11480_20250823_050000.wav";2025-08-23 05:00:00;"SMA11480"
9,9965998352176;0,973730404035304;0,925156619686191;0,900853129082971;4369,436482054;-0,684615615846073;2,383544;4;"SMA11480_20250823_060000.wav";2025-08-23 06:00:00;"SMA11480"
14,851751757321;0,975684296275983;0,910084412948311;0,887955069999214;4377,44920657401;-0,853232415941324;1,23365;1;"SMA11480_20250823_070000.wav";2025-08-23 07:00:00;"SMA11480"
14,4342447724728;0,981628084717579;0,90027300001115;0,883733260723894;4368,29403252585;-0,751481552067919;1,971561;1;"SMA11480_20250823_080000.wav";2025-08-23 08:00:00;"SMA11480"
14,6179328703353;0,97559261454766;0,959985890928125;0,936555145259435;4734,4605310979;-0,0882842606456465;2,17511;14;"SMA11480_20250823_090000.wav";2025-08-23 09:00:00;"SMA11480"
18,7758199635302;0,976769293716434;0,966506803502443;0,94405416782921;4655,35676181723;-0,560446865872607;1,617141;7;"SMA11480_20250823_100000.wav";2025-08-23 10:00:00;"SMA11480"
12,9646471134132;0,954112704108084;0,959403246766627;0,915378826102583;4938,4828849567;-0,358996982076209;1,21651;6;"SMA11480_20250823_110000.wav";2025-08-23 11:00:00;"SMA11480"
